X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
2.52308240365521,4.04167113300265,3.50221756112357,5.68501466750448,7.20353149596591,5.26141821282197,4.77065909047588,3.93860504010103,7.34113309908704,3.07152886247715
2.42756630282322,4.49295341035533,3.31918065450993,5.52689165396081,7.29698579755133,4.95055258147115,4.55473710189458,3.30126331629725,7.61439310233236,2.80751894655821
2.52308240365521,4.04167113300265,3.50221756112357,5.68501466750448,7.20353149596591,5.26141821282197,4.77065909047588,3.93860504010103,7.34113309908704,3.07152886247715
2.24785022924726,4.21588977582967,3.41681815621893,4.85815891372377,7.4004451504921,4.95050191367859,4.48312040019896,4.21919757487956,7.31907778554474,3.26329245948955
2.5546523043212,5.23196243388328,3.45397623634241,4.97521579877994,7.32486611110612,5.05088118405001,4.61950911943704,4.5120273614281,6.80931703518153,3.38814722117151
2.50725278206579,2.51346075958428,3.43651443578737,4.07248257617068,7.90917150129106,4.68285337192161,3.4534280348616,4.29942547238033,6.53612802301911,3.20884896103302
1.94417110950875,4.25571018810194,3.42136808863296,4.98376398056145,7.42824611937618,4.94270831239821,2.81687255350006,4.33594298226297,7.23671209615539,3.30990562865664
2.84548446752331,5.04015151680563,3.45153833940778,5.09802411178956,7.38737418856642,5.04390812071007,2.93063790082658,4.79863219183184,6.17864842210931,3.37838539407637
2.07884777327469,2.5387588206393,3.39240449057213,4.84267198941367,7.56848797649428,4.84510553103094,2.6506879426291,4.11493839751013,6.64453993721905,3.15692000397506
2.21494485190323,5.19320000766323,3.42526524049579,5.29159228190344,7.37259547485069,5.01540804300467,4.29703519105701,4.5448121972738,6.7841009715798,3.37000123646267
2.30753826461243,1.59088668424786,3.28970331764288,4.90774540227938,7.66882796517133,4.686203110623,3.82075086499289,3.82712563505344,7.78157365425551,2.85608840838788
2.19221903961696,3.78802795060406,3.41596889055478,5.19674614030877,7.48992812341019,4.96557351107508,4.17727652196904,4.53825354815721,5.60145456492882,3.29946096768709
2.18000369433746,4.23758791038378,3.4156205866649,4.87058161950278,7.40013066443585,4.95036321315565,4.47318434267647,4.23733655486485,7.30906326454764,3.26859404605927
2.84391508525039,5.34547148502448,3.4713805777888,5.01997391411805,7.32036406213242,5.0872937917476,4.65479873396069,4.59446508066246,6.29061720021633,3.42422933659707
2.14136922991178,1.64611879447029,3.36337819184295,4.64488170044395,7.60988051902646,4.78749343215557,4.20244225442149,3.8891793214941,6.66643271635956,3.03091136473596
2.32004304345157,4.35862412645594,3.43962447988304,4.99552964739404,7.42350372724577,4.96435239072503,3.03373661140284,4.40770096725753,6.70868840653231,3.33064663364378
2.59960040821808,5.05812330885568,3.44802914144198,5.06050106822715,7.37552943608049,5.00946291053359,3.09875660312807,4.60592044305492,6.73087016399928,3.3677128733073
2.02138733631944,1.39533129106669,3.34991461020293,4.69365396727731,7.65734031648611,4.71930366512442,2.6733121167822,3.79368488884065,7.15771558930815,2.98750174582882
0.94472082087519,2.51528224413139,3.19027541005546,4.28639247711525,7.80258354078547,4.35887266038132,2.31810171662533,2.37685725264511,9.37481124200032,2.52044356970384
1.30329264052402,0.848428285320291,3.24258807594856,4.53381609856108,7.68589512583185,4.53930085211422,2.57587942199794,3.41003141321258,8.83181617296593,2.74243955457968
3.34477443436795,5.0782688766801,3.49038920975838,3.76648136075544,8.08207131835237,4.5913292193397,1.54385711101824,4.50161650856217,6.78320576878488,3.41001369075801
1.25409660088759,2.37007652169033,3.25454953619057,5.4526514644685,7.11206398777895,4.87363856224251,3.73094780422661,4.17662028414388,7.18168404116936,3.1563559410341
3.36818723572206,5.03241654462976,3.62064470434418,4.41434069188949,7.696664743234,5.02016664009358,2.33913898645677,4.95982338398863,6.55308011269005,3.40311225394197
2.15242393763872,4.04172125243065,3.42327114384248,4.72208482322519,7.49909707899567,4.84492388315776,2.72516804963495,4.56534946111223,6.97925949654936,3.36381747133081
2.46816643463812,5.89647661227664,3.50307799183671,5.28414537248672,7.31228181405445,5.18028433777523,2.93920243868998,5.04044166065654,5.0877019380132,3.64565536873785
2.15162683023363,3.39639820313301,3.38137309159361,4.4709374669525,7.82811215974603,4.70307097686567,1.99298297282414,3.2119523445903,7.77637066504742,2.78015134742647
2.37277613817783,3.08712116195424,3.359886065498,4.39343732141468,7.87539894222927,4.6329025941657,1.89695907267277,3.77415831666371,7.16008460697897,3.03302685859906
2.50897909580813,4.57013404995239,3.52584839061567,3.98360154321728,7.91128617723994,4.78599901136567,3.14155942760279,5.010764113058,6.65542175335626,3.49814083401113
2.49800944687203,3.95569896894643,3.50815080536492,4.60553842289904,7.57761360513322,4.99802438252551,3.90492172041639,5.69311170608227,5.32913772744805,3.72498625960902
2.77110482123851,4.40600725123019,3.43844890320413,4.63975148194406,7.5472285822191,4.90066509284589,4.04512521474945,4.36455915614356,7.06365972116229,3.28523382122548
2.24495569980254,4.77768936451486,3.49885721770837,4.64964605760168,7.53853502989996,4.9876956522954,2.69285836912095,5.1946376531124,4.87012025675707,3.67159316843449
2.64040416896769,4.6508124717619,3.58242244800338,4.72581406611788,7.51286790297778,5.1446725516342,2.79523490578945,5.39660070451861,4.8206107541546,3.6291338082298
3.67289183252555,4.11763058982637,3.54716263966243,4.33200820144046,7.708714177597,4.92798662099227,2.32253445585058,4.91531049957584,6.60953267903278,3.55604141050575
2.22968854865153,5.32055064964652,3.51193596703946,5.42859683285981,7.05162829157781,5.34070697958416,6.37997870360609,4.81473327363183,6.28363953300273,3.47258126987796
3.47629803830548,5.15541761063381,3.50955094382212,4.36096895900717,7.70296175583589,4.94968154514167,4.9464638474106,5.04778774926696,5.6054308012373,3.43145555008941
3.14425134013409,5.16144785100742,3.68848705102786,5.37089273930719,7.10792875593276,5.5709810436493,6.35172882189475,4.29520178946155,6.99523432269057,3.21693913288089
1.14880602772904,2.52446935444998,3.20392776044691,5.14360075604974,7.46208036142704,4.70674427332661,5.44529365444187,4.33649365959002,6.71014523997331,3.22855607046134
4.03642115095673,4.90006692527106,3.60497539175337,4.20180370829126,8.04318787890427,4.96380673923543,4.16360681943553,5.35141127354587,5.59253391064633,3.31226666660547
1.14880602772904,2.52446935444998,3.20392776044691,5.14360075604974,7.46208036142704,4.70674427332661,5.44529365444187,4.33649365959002,6.71014523997331,3.22855607046134
2.38490295941208,5.1042341481897,3.4457064342023,5.23802339830495,7.3639230175341,5.09047178469752,5.54947620200803,4.68203742550475,6.72771553816896,3.42735829171665
2.73645393767136,4.80696156281776,3.40647318397706,5.59071946004571,7.19656821316131,5.17264184736928,5.98773090410487,4.93241918024896,5.67778485810294,3.46818182435303
1.85031304918164,3.45734123159105,3.36227544887591,5.09669155636302,7.48563814142533,4.91791455908237,5.38358875712054,4.24581767953151,6.75495878944087,3.20302267555485
1.69943436795158,4.58438636016885,3.4411705423219,5.10906640676812,7.24184323511764,5.06836928503276,2.85227901945809,4.88954766716217,6.64723830729681,3.48184481629387
3.62887191940711,4.94371430482947,3.58301569357732,4.91167506660471,7.38212236861214,5.19521380605824,2.58206326411051,4.92854091558662,6.04584299137914,3.49087519716384
1.79751079682806,4.78428565591929,3.46000882147607,5.14806171273628,7.22858941525706,5.11020195762273,2.89729507387171,5.03153676352197,6.09644471161012,3.53787946032684
2.81369458535686,3.93332526850293,3.40480222902474,4.74428129663199,7.43742717461574,4.94455673523788,4.20103532118818,4.92482843449349,6.18663304633922,3.57170260008881
1.87697194356427,1.77361396504894,3.29732410430554,4.76019078741445,7.46679323127329,4.79956635219789,4.25079713598027,3.58425319176699,7.25996992840945,2.98655035482462
2.51403754521127,3.68129783840286,3.5239515265472,4.23177713478335,7.74626341178946,4.93009659819504,3.54243306522438,4.45119556405525,6.67994161165361,3.32242911606717
2.52121734227665,4.05600871049554,3.52568564760378,4.81685608688156,7.53271951616856,5.02205838196877,4.2374490527107,3.89567358058856,7.82827712479942,3.05567484544891
2.83542715826887,3.65415978238144,3.38092941461023,5.56811640784636,7.1184738594775,5.09654719751043,5.2263420526116,4.04419012493355,7.40678484618973,3.07126953284498
1.85329867106881,3.26232335677526,3.37480545551222,5.52308430628085,7.13989608759334,5.06775933282069,5.16517768349761,4.04525306891335,7.27545482785627,3.10684340083131
2.2398508745544,3.20072719876183,3.44123386501761,4.8503308021625,7.52022333574929,4.87054906154742,2.45798671077037,4.09646167321806,7.23549786358345,3.07105879601942
2.57276333246106,3.95718107011297,3.45854655385127,4.92417835285534,7.46331545406807,4.92547699543651,2.5470640474458,4.21629183679221,7.29395507842056,3.12551301017558
2.18052482737868,3.71240580491575,3.47973897716945,4.93557822234055,7.48406133081065,4.9601525058751,2.54943533672307,4.45290205431603,6.09422452298524,3.20954109149097
1.69618334244253,2.82497874159673,3.29191314605298,5.92548624241321,6.85903965915368,5.14645838659149,4.06310317558134,3.88468710574601,7.76429540762483,3.17116861795723
2.53583824808236,5.49991440368809,3.48552512657143,4.47088050204287,7.68676503242005,4.88807562931097,2.11529464603464,4.8283289827745,6.15973046615779,3.54626651323544
1.89233620019548,3.22476762176122,3.32958928923917,6.00347809610473,6.83253984493984,5.23012438120134,4.15314560667236,4.16866439764328,6.6627123558553,3.28323790602316
2.9324794867761,2.97046719932414,3.64257376178925,5.7732705024573,7.03760768402777,5.51772771222901,5.13419398118967,5.62961396942778,6.38521628393367,3.55637424686033
4.50231973865358,3.31207232938592,3.73826943538161,5.96392627850988,6.98203723748262,5.76763303239127,5.34779148995642,5.55279998365091,6.47888419826815,3.1649046916546
2.49160926782849,2.49811639734997,3.53327299936317,5.27784157743434,7.34356480780512,5.17518395834013,4.46493732305776,6.08735282947708,5.19603897408933,3.72436926150559
3.01014588753965,4.98516409131168,3.64072876223799,4.82654746658673,7.50594403674391,5.1436652074569,4.01863328122528,5.22204175608137,5.93714487646267,3.45699715954393
2.05055740774492,2.40942124300742,3.33513105195571,5.72054021365773,7.01055464076809,5.0381112067961,5.24214663868513,3.78819792033661,7.90691139572428,2.87923458864963
3.03516264568082,3.82801452094084,3.59935163282471,5.09763927430694,7.39794242459967,5.18300988482053,4.446891329706,3.68458396233485,6.87155023995437,2.83211728949477
3.21678704528749,4.47308837022435,3.60237131568881,5.79267896103914,7.10462906577539,5.50027994613658,5.03766827480766,4.06290991566369,6.42171742417902,3.14357269731473
3.51736720791096,4.58371290387068,3.6208540238161,5.47257748882905,7.2846884748344,5.42626322995754,4.54662133069742,4.83750191752017,6.10716008755083,3.30908960712791
3.21678704528749,4.47308837022435,3.60237131568881,5.79267896103914,7.10462906577539,5.50027994613658,5.03766827480766,4.06290991566369,6.42171742417902,3.14357269731473
2.08545448510346,4.55723136089479,3.44841124483708,4.85438109667158,7.37448933917396,5.02542667255549,2.96406465330097,4.48171540210807,6.69811149068372,3.43708635917352
2.79148586521438,3.75241801740105,3.42604517946824,4.48072490130581,7.60945375903916,4.85283553058641,2.46589999654756,4.57794840326975,6.64753903113756,3.43867630463879
2.0252125408029,4.60342178200717,3.41112173490239,4.8786367064309,7.36201956348257,4.98043264548727,3.0065684212231,4.26356225802372,6.84611388286265,3.36894499691504
2.48006546948872,4.03084113831103,3.52069984270316,5.23087608902378,7.17947209143127,5.26458997785554,3.44090793759528,4.7261202367538,6.60870361217236,3.48549662446014
2.72494634518092,3.98884470127732,3.4215237278997,4.80010116408044,7.4229767470036,4.95958348124127,2.89331757169909,4.1589385934369,7.35094560161331,3.29239623272919
2.67229300058477,4.03561875898234,3.53165572591491,4.6069239711585,7.54031501551003,5.04658366312377,2.61920748337627,4.77297337942463,6.58576804797946,3.50268781634333
2.12853457791565,5.40370999102424,3.50155165257784,5.03042639391526,7.33203620085959,5.08742857035159,4.60004932584227,4.83391280562664,6.58468234378542,3.46360359655784
3.27788809759515,4.70766773445055,3.47602806441121,4.9728724544334,7.40174828373286,5.03419410864114,4.53530974352842,4.65971813928994,6.6960665698167,3.28979521869155
2.07523397879636,3.78888419633231,3.43571302906514,4.91721339374608,7.45498398895067,4.94779828918993,4.47707527283197,4.43098037146554,6.12067292981055,3.25567902981694
2.62610304860817,4.17767808559977,3.53370979122536,5.31050686944779,7.17704258082988,5.29844961666687,3.44443343160021,4.85009441520678,6.06745240813397,3.52972211685724
2.78170952477433,5.11449372555016,3.45745579856179,4.97040912164868,7.34257385200245,5.06333999686623,2.99960238724502,4.49297589478197,6.81563200941505,3.44541170918405
2.16604453671661,2.58104649280454,3.39337806640342,4.72554091005846,7.5409011168929,4.87639683530221,2.70107365285217,4.10072823704511,6.66618197928703,3.21495501976066
2.2468068954516,4.34449261124407,3.44870688682357,4.49069407108645,7.78418840706174,4.80212165363662,4.75376206806172,4.65575022703786,6.60996621191336,3.34592930880123
2.86718556122274,3.97156098045686,3.39399702522721,5.10997156024248,7.44824483985299,4.95043498544248,5.60343743056971,4.1684706324025,6.90530665782454,3.1611914963327
1.96645371019241,2.40834197614243,3.34128924876755,5.5791419964859,7.2083566662808,5.05073827480084,6.22776961146257,3.94466467107651,6.78230217403894,3.02118057833007
1.80972840584496,3.49649095294412,3.39757500112829,6.06733539888274,6.74381640239554,5.3958274018036,4.27428598342847,4.17349006429664,6.75325965507921,3.28395734797998
3.77656644812218,3.92170820165647,3.55381769424345,6.03427159010716,6.79889014793017,5.61978449140376,4.25014065028113,3.22971077254156,7.58743806833653,2.80452617914661
1.65259325622278,3.35284230726229,3.34189734751274,5.06957310235509,7.3283563852147,4.94415695207729,2.98207161855312,3.08906985448915,7.48611595682282,2.89395054310253
2.1426417476827,5.46298573146821,3.54167463183981,4.92000205055897,7.31230586974518,5.13416563361424,4.2180643965683,4.85207439596972,6.59079108746538,3.43227622857799
2.10420981917156,5.52435286882896,3.50863102278896,4.31682851648658,7.66299846700674,4.86628046931238,3.42032036643876,4.77971524929437,6.66699543194046,3.38061590018521
2.59079113968784,4.02666594025263,3.37959614110229,4.93427689063865,7.3321958036672,4.89628549274323,4.27345098401661,4.61665932387844,6.72457691611223,3.33894700665557
1.87268842055711,2.60221925351729,3.37830809759932,6.47694459894469,6.4839878397444,5.4727472828725,4.8742944396506,3.2322940752833,7.34170586800094,2.82078211247487
1.71282653435167,3.33719696956734,3.27569778252329,4.12431068570624,7.80100765804023,4.44922338848114,1.72441462705683,4.66202537233254,6.51776728772944,3.37983686887627
2.69435475216374,5.53520767723118,3.58621160592899,4.41833081334458,7.61587193200663,5.00473181809654,2.15263572821937,4.585657975205,6.82878828034666,3.36312966320159
2.32186756282233,5.12903686367329,3.5051348744059,5.7521824538666,7.09911060525992,5.3127974663038,4.75703381241,3.94255298034806,7.49891342120642,3.11700491596855
2.23157150147714,4.06451437359943,3.29213794784926,4.05369791799415,8.08827508169227,4.37029102425609,2.50070550950198,4.68764388799906,6.73258816121683,3.3683740748382
2.23154324814779,4.8151628456721,3.46291736915828,4.64754234894241,7.76512269619318,4.83907377262641,3.26858898655055,4.80728187441041,5.58801833570815,3.42636483325586
1.98391684230901,3.81150345273146,3.44870838005909,4.57377437595104,7.6283429673463,4.86039352174057,2.18527347183194,4.8182579948506,6.94729519471746,3.492989853578
3.43788005224441,3.30583310677116,3.48735001163159,5.92121517212446,6.90837052281353,5.41757878640171,4.0108698163155,4.45180817086628,6.75914428954237,3.25877035821207
1.86555738588594,3.51801289376521,3.40815356619291,5.51574042986184,7.11966833000707,5.15245556488814,3.46361888055175,4.26283055486173,6.6873679815057,3.26444154362277
2.83092676908941,4.86754379750673,3.64154296215214,5.08446914296658,7.49063603520022,5.25183403528627,0.973313934615753,5.13681843786355,6.53238429460888,3.58965420539476
1.7338375050657,0.999883008886804,3.30105210762305,4.80315629642371,7.7396384989182,4.68262252561556,0.582747240237226,4.20485287559167,6.96970296813666,2.95342446615818
3.61252673646949,3.62311291215043,3.57242840623238,4.8879856351088,7.6475964795697,5.07103799748297,0.723413388268168,4.93094190263139,5.97305340403341,3.51169901113213
1.95735212891278,3.35663470402649,3.38254322477098,4.69445088039191,7.47832002971484,4.87371778964919,5.65827319362628,4.95022730874359,6.05566125954391,3.45612106224995
4.54824863897593,3.94261301583976,3.72947812778248,3.94008703861076,7.97039350213251,5.08521824232459,4.7012842862527,5.22643452286972,5.08510485380994,3.48418943742857
2.11600903417888,3.59058510712146,3.4130879180822,4.77294181392266,7.43298203596067,4.94758841038433,5.77980289210931,4.20860220249931,6.76266887319973,3.18993709252179
2.9741580689851,3.71531587558103,3.50811037304236,5.36494601260998,7.70046857927314,5.22586402831869,3.43722937714718,4.58278763526348,6.65010790382313,3.37679436467812
1.95517933186475,3.55670165057941,3.41258969255392,4.92714598758675,7.95019676712532,4.93019867513962,2.84799522048276,4.33807091653279,6.61951022085343,3.28860507204734
2.51155323668059,4.16710706146931,3.42372802025427,4.98841328728139,7.90830497007262,4.97329862040557,2.92122576196812,4.43247354888289,6.6958930064993,3.30621395320882
0.811599729618371,2.45376166326324,3.15399873927004,4.69549406512447,8.07696747062208,4.45385755600646,2.69250900663627,4.03824247245798,6.5053990158977,3.16138285667253
1.904017328349,3.65287793206337,3.39212711261321,4.80582922702732,8.03001492488364,4.83751644045261,2.8598948812725,3.98419092025438,6.13609867784781,3.12231886168914
4.36891411639343,4.26670615840955,3.66956839533168,5.21361340407273,7.82082872706138,5.38106085505637,3.43362519218043,4.63513016388229,5.7210595773224,3.3062811541209
1.9712064244081,3.32668579441835,3.40014798554885,4.83552836573487,7.95233035844361,4.92510378052968,2.55150708990181,4.16446473093209,7.21404509323587,3.25421113494267
2.06928285328457,3.52658509016878,3.41898584958087,4.87452491345823,7.93907653858303,4.96693677783461,2.59652314431543,4.30645382729189,6.66325563715303,3.31024577897563
2.9024815659091,4.04787730687608,3.43285784342263,4.93209187316077,7.90326825912344,5.00802802142806,2.67798118758081,4.29703156462578,6.79383666896699,3.30839143016038
0.241206653510689,1.64696428823637,3.04495896282963,5.79575557000913,7.53609666085601,4.6864600824249,6.1776762358035,4.17347260588299,6.7998149098979,3.06008646881085
1.93027718077861,3.6104647579659,3.41736518040167,5.71306099203724,7.58724958074592,5.19266062333113,6.05608888973368,4.31603134160978,6.21049116538175,3.11999454549967
4.01185613792046,3.95801262540118,3.61689632121731,5.33381280022344,7.81411608515489,5.33820929867261,5.55407486647139,5.0970536747115,6.12808629630962,3.32933519849263
2.50776693114326,3.95065291777424,3.47611178411085,4.9093914998474,7.86374008352524,5.07217931976323,4.43208995323107,3.6229273607386,6.86986436496607,3.00312777257919
2.34911002587716,3.71670251467926,3.44556709079963,4.83089554341507,7.90908096655253,4.99830682615797,4.31055362499194,4.36455246698289,6.16285675131026,3.26930816636523
2.71879760531901,4.22490520960099,3.44481470835301,4.86330067837066,7.86906408556985,5.00974016397995,4.35710953077151,4.29571460452343,6.79678319483132,3.25684310074625
1.99951237783191,4.5880115237024,3.44010626181898,4.88951801637364,7.827274835991,5.01268727224715,6.02786603851783,4.42693145295923,6.72773694309311,3.27544335911439
2.01781456221648,3.62958133642767,3.41620553077256,4.79947185636488,7.90402020636324,4.94296844647599,5.92226239099749,4.24542881288982,6.70705315866517,3.17093092922454
2.75336518097193,4.42348879568151,3.34080127047902,5.09764569228541,7.72677547154838,4.94613850773626,6.32745049280959,3.82598371546962,7.01716526979519,3.04355859969799
2.45729424255001,2.52059636934339,3.39582336934337,4.15083422710577,8.36657442374383,4.63815335635276,4.90234951038944,4.03919782607958,6.70138915474239,3.04004475441131
2.3928061639183,2.45988359701375,3.38445258652664,4.77115794085018,8.01056259502748,4.85319127094057,5.72334686717761,3.95611223798606,6.74416572374579,3.00964884679637
2.47786621226167,2.35839538174181,3.37691200158538,4.76043415244519,8.02253454332659,4.84237131803125,5.70340658799548,3.98258910270119,6.73498938945968,2.98252925731537
1.67278363147831,3.91840196093429,3.30788243185824,5.25864581657049,7.63448407670184,4.96481673851653,3.48192071786349,4.24999487299468,6.81174114460441,3.31838209936875
2.71634030463911,4.24908401279893,3.53423097279486,5.32206138953922,7.62735874280652,5.31376501835076,3.62091599397194,3.16705802271793,7.65970894745089,2.86579535240825
2.76555550976155,4.85344444377266,3.50279048575261,5.23103926267944,7.64205495076327,5.23890929738739,3.38335850063866,5.05804412596146,5.97775435940495,3.6305681393386
1.70799390857807,3.82316664621933,3.22477024991771,4.67116550564192,8.03064540844067,4.55180171346861,4.20665679857019,3.20870254971468,8.10146411798426,2.86509897590072
1.76093709138611,2.18681844308458,3.35040722546976,4.67482212883783,8.07229573485446,4.73438474086768,4.18203359336481,4.70005042022156,6.48250396888536,3.29186216276933
0.807031327838914,1.37665186553764,3.0472505585205,4.94818791395437,7.90748858640787,4.39912188731372,4.56656544547946,4.01533315634946,7.31843133988552,3.06885331101736
1.48873705435415,2.77309872668,3.32837715913734,4.54462529006901,8.02506231391592,4.73404590980653,3.9735972589312,5.49354274352686,6.36278655780413,3.67062954546305
2.0022037226393,3.64077870169806,3.42714268894596,4.77960781487,7.9078729081402,4.96545689162689,4.30671234650049,4.29427072375789,6.67521873334623,3.25033089407268
4.14419635784815,3.8694148969517,3.61717434750311,4.10995492811406,8.32976149068881,4.98215123680237,3.46350456560914,4.61287384792225,6.28118683793194,3.30815128648863
0.738287675658675,3.50666752114328,3.15191475885233,5.33473096305036,7.55327342762128,4.79000500190958,4.89109867309392,3.00050049825361,8.04834829170426,2.83723338102387
1.80165012758157,3.37853810968249,3.36829296034515,3.43706471299055,8.66274335725757,4.39079702844964,2.36302491119119,4.85032908644206,6.5857201919221,3.4552051924972
3.32323844507991,4.9301438434068,3.53957734166194,4.73033102753712,7.92223366463352,5.11824049341659,4.07781333902881,4.69992762665558,6.30796984399486,3.42886290572829
2.63590128630593,6.34030580149896,3.56137571352224,5.18940445679462,7.6344999642858,5.36427900857634,4.63488903791744,3.40554809486817,7.08658612248309,3.08104308013685
1.14063336771155,2.77092078913191,3.21955282064141,5.83577010471708,7.27574616400252,5.10804868860546,5.48589391606028,4.91108497896077,6.76221498128906,3.54195142997761
1.8005264273028,2.41771226492069,3.21014723624759,5.80872913650857,7.30944196926178,5.08387468371092,5.46279448194164,4.77451721842334,6.84233626625824,3.45540232005321
2.37618536586597,5.87843640524197,3.49403282438711,5.12874588222133,7.23240261957311,5.19316239181896,6.16315764875536,3.9482068125853,6.97719316896678,3.19932667425932
2.57864284517399,2.65076373203074,3.32516870943674,5.07257133256799,7.35307121310991,4.93333204675583,6.13614954120264,3.55936280291595,7.04977008638087,2.83189110785334
1.89981835310077,1.54454028406179,3.28810410685387,4.53283221172275,7.65524126954082,4.66792941746396,5.39012921798954,3.92722102957174,6.60153403712143,3.06100428257738
2.07118432202101,2.56058781837422,3.37666402486607,5.31232887887867,7.61873844649464,5.11976759708866,6.39374587483641,3.94789590147373,6.77473754896989,3.0698403588401
2.24510966873249,3.52378591498387,3.4115210542464,4.77842416277735,7.90283600020116,4.9714797834131,5.67764906813774,4.17624633511205,6.77249126640181,3.19153810913845
2.82586906104408,5.13816486542574,3.4536862134516,4.93683300676488,7.77705406708586,5.09214978250061,5.87573076115852,4.38943604746949,6.89858481237294,3.32756842246434
3.41749699668929,6.17907372144501,3.76474711758067,4.26445115385037,8.33247878624209,5.16891563426919,1.88629110156288,3.69025057488033,7.44143015767627,3.02058315541414
3.41749699668929,6.17907372144501,3.76474711758067,4.26445115385037,8.33247878624209,5.16891563426919,1.88629110156288,3.69025057488033,7.44143015767627,3.02058315541414
4.45878772705191,4.98732992044108,3.70957875135565,5.7402295918665,7.51573678148481,5.63284116565017,3.85634389886646,3.3661794961254,7.61065523206111,2.88395483948891
2.34446495464896,2.29809447598714,3.38723842491481,4.15620329603595,8.4135601594195,4.58011162283366,1.99209444534637,3.98799987561495,7.15256397617457,3.08924521829204
2.27997687601726,2.2373817036575,3.37586764209808,4.77653079092674,8.05754544143003,4.79515141029158,2.81309843189065,3.90491428752143,7.19534468478182,3.05884573473499
1.84402318265592,4.4893659174345,3.32750148410328,5.19678693699443,7.76070253262376,4.89409316836463,3.32859637110959,3.99828209866154,7.34512870653235,3.15368368822401
1.96198014228692,4.57126697313048,3.44675926141938,4.90977344319129,7.8278368192531,5.04163118538577,5.64748491208823,4.43382649890399,6.74777748644987,3.27705147417502
1.96198014228692,4.57126697313048,3.44675926141938,4.90977344319129,7.8278368192531,5.04163118538577,5.64748491208823,4.43382649890399,6.74777748644987,3.27705147417502
3.21802463017066,3.98910007939487,3.43904970587328,4.8699717634289,7.8796817210945,5.00802772483182,5.63084969741098,4.10286570796935,6.93170577243152,3.13803078824338
1.96743136450742,4.60743853846549,3.41274940092734,4.71624103243262,8.251795853039,4.81290656765747,3.15576422170509,4.70137168499609,6.11459793264007,3.4361717066956
3.24482309654983,4.04805547273266,3.40860411413599,4.67998955626308,8.30006888377548,4.78323173342355,3.14875607391344,4.33904998906828,6.31304245516883,3.30410437413495
1.66161506373002,4.59191607262794,3.35559598050618,5.35557641134386,7.88741776726533,4.97610396354051,3.99592805091594,4.5147538096418,6.24925629203791,3.33344760211919
1.4445722923547,2.65786415984065,3.27033909803825,4.91257066030397,7.87124162569594,4.79536523361343,2.83996013857856,3.51141579376127,7.87970662948941,3.04257928463313
