"valor_reparo","dias_para_reportar","qt_sinistros_12m","ratio_reparo_vs_fipe","dist_evento_resid","mudancas_contato_6m","classe"
8099.59734497544,6.76196751137737,1,0.260021126697675,11.9951321383952,0,"Regular"
7939.90076302611,6.59875946462759,0,0.423969479359445,17.2140392920922,0,"Regular"
6072.68282972578,3.29188988662675,0,0.26515845615436,4.51401565663701,0,"Regular"
13575.6103728998,5.32925221470117,2,0.259278524277138,11.0440825171183,1,"Regular"
8075.56162640035,4.25942806625508,1,0.59479121798019,24.4740416944772,0,"Regular"
8876.32617634188,12.7517453778497,0,0.222911508559735,8.62924808747702,1,"Regular"
7345.27818274574,6.61584247656651,0,0.666295430838735,19.6262038271158,0,"Regular"
8609.31504408482,2.57587702149216,1,0.812319133913358,28.9894000960868,0,"Regular"
6067.67853280574,3.88296484996393,0,0.294841818180785,35.7910580765713,0,"Regular"
8039.77429688068,2.33049498555709,1,0.330489698443053,13.5193330071169,1,"Regular"
6229.94050047557,10.2122439854828,0,0.712325292645317,53.8098175635741,2,"Regular"
9437.56316565384,4.50840460087801,0,0.639395289725212,21.6723358481754,0,"Regular"
9271.61680458034,7.43305764144426,1,0.537277842818739,76.665603931519,0,"Regular"
6426.07831614071,9.8885443118616,1,0.194468006839202,84.1635118005639,1,"Regular"
7599.87193281306,1.69359130325049,0,0.831823541074501,34.7027688434379,0,"Regular"
10842.7679430908,5.81460110777844,1,1.04764572215181,64.7763610790761,0,"Regular"
7199.9078764593,2.00015409447347,1,0.706800541795481,25.6333992466728,1,"Regular"
9646.48409978603,12.6465522941807,0,0.264457332105094,38.0340361949079,2,"Regular"
4773.99429643123,4.54427245415486,0,0.206362394325963,11.8293993421994,1,"Regular"
8688.15126299301,1.22935851198549,1,0.454606648416337,27.3429159028088,0,"Regular"
10778.9226316527,9.1130904855597,0,0.512244354811934,20.0539562491322,0,"Regular"
8794.30951323205,5.46410439000018,0,0.301990800282735,8.31919883268689,0,"Regular"
5688.52148695412,2.67429131302088,0,0.223829771728457,35.9977558784725,1,"Regular"
8869.04913494691,9.75858753911838,1,0.365900750384255,49.8358563617597,1,"Regular"
9124.03604219434,4.83514060021802,0,0.350767053031128,31.8457368786154,1,"Regular"
10839.1078687221,12.0157107040562,2,0.582339171225865,13.300142602491,0,"Regular"
9799.0346540268,7.44508728981149,0,1.03753395423624,4.95395889970833,0,"Regular"
7078.02058602106,12.1708715149048,1,0.133740775575637,25.3918135652522,1,"Regular"
8830.63519567026,9.04855859021226,1,0.659458116089097,11.2095401780863,0,"Regular"
8447.71686407145,16.0909474919057,0,0.505820425307353,33.6167641289392,1,"Regular"
5458.40684767606,9.0174254604548,0,0.941161971641191,56.1253178618886,2,"Regular"
5302.74673847603,9.09941157082875,0,0.620132914772871,24.4987338826792,0,"Regular"
9265.55330963844,8.85547694878008,1,0.450730983198318,13.503815399122,2,"Regular"
5538.25167201219,7.44652495638074,1,0.455564919881127,28.8769224647352,0,"Regular"
8364.99552557874,7.07896505303161,0,0.426287988576997,14.7043007659048,0,"Regular"
6276.14257837299,6.36444097969621,2,0.976441307529405,16.6650540175811,0,"Regular"
8316.8859467383,10.3403116576792,0,0.369161704304651,29.2925822602735,0,"Regular"
8599.99568802961,10.2677115441989,1,0.758393049486531,48.4064957455825,2,"Regular"
7488.68678061575,4.37541206662323,0,0.911894281778024,36.2644688926264,1,"Regular"
10230.8444621423,13.9212819348361,2,0.435557794457452,49.512594269104,1,"Regular"
6119.02637611813,6.90010378222901,0,0.344126284117989,25.448969686667,0,"Regular"
12067.3793714369,3.93123769512579,3,0.7650198523313,17.0270494019829,1,"Regular"
8754.96642807497,3.90594335979893,1,0.221470341753854,55.5983737178407,0,"Regular"
6000.99519845583,5.21796436951848,0,1.01472762465909,19.7929767217561,0,"Regular"
7237.24922272995,9.58422696387262,1,0.105147413170648,20.4341499364436,0,"Regular"
5885.55880786659,2.55970547200939,0,0.952457037153734,26.2230697151555,0,"Regular"
6038.38940693467,16.5235583107781,0,0.561011459982272,30.7636902787822,1,"Regular"
7227.26417417623,3.1633561899066,0,0.352783862332002,38.4468130782798,1,"Regular"
7850.60314551177,5.1933382406177,1,0.84211362887516,40.7475214699311,2,"Regular"
5193.65301471772,3.18451870509212,0,0.249688806438702,8.84425492121444,0,"Regular"
4769.16695067557,7.48576710664414,0,0.382961409459984,67.3839597962595,0,"Regular"
8685.78374666231,6.08178067365161,1,0.154797110846063,24.1355875211348,1,"Regular"
5572.4024683217,7.61579480530959,0,0.7239978000229,26.6410896943906,0,"Regular"
5825.42673742647,12.536520660445,3,0.367541574429342,18.0515100784772,1,"Regular"
6578.96906481895,2.72274093398639,1,0.205536129929234,13.1265686078875,0,"Regular"
6542.15732150035,7.57908553773977,1,0.828994707578592,54.6380541496378,1,"Regular"
7222.44447911429,9.24036334800207,2,0.728192421261213,30.3420454432433,2,"Regular"
6009.86848719014,8.26180890580117,0,0.767227521235632,28.836271842541,1,"Regular"
8573.20144059997,1.99613598891658,0,0.96681051925516,11.0369661329576,0,"Regular"
8338.67898576159,8.23924300404104,1,0.148434492296242,10.529314486914,1,"Regular"
8683.66763236727,6.8880653284129,2,0.168509192638522,28.4914069301561,1,"Regular"
5928.80687966937,5.12141760206873,0,0.343394572090463,16.3377119381445,0,"Regular"
5195.4485982641,2.60969898727221,0,0.631039494083635,11.4010940420609,0,"Regular"
12819.1155132247,15.8868284627688,0,0.452629751213694,56.0406131935808,1,"Regular"
4860.88851121701,4.15977572368629,0,0.644098103668278,14.0921284584478,0,"Regular"
6858.82196378962,11.9416991283581,1,0.396596716677925,29.1957698430689,0,"Regular"
4045.48198486103,4.27970267899641,2,0.177598808761677,30.4821316333241,0,"Regular"
9632.34463302279,13.2611309725385,2,0.52913206602038,58.6652522506693,0,"Regular"
9325.2717415288,6.48676495246747,1,0.573491563058907,12.4083792638422,0,"Regular"
12955.8691860035,12.2081443586261,1,0.325544040728698,18.9122886958601,0,"Regular"
5646.81494034881,7.24127640653853,1,0.225711995630151,42.2053035180561,1,"Regular"
9223.03316817847,11.8683497564846,2,0.563461170416241,16.4509626310241,1,"Regular"
5722.03782305656,6.00135201373688,1,0.545571098819493,13.7288795872473,0,"Regular"
6166.09599565242,5.66747261236471,0,0.154422187531827,25.0572490093961,0,"Regular"
7427.36364936669,8.76987747690713,1,0.409860029483154,41.8867128435019,0,"Regular"
8256.96100292967,9.15743685383701,1,0.220227320821262,14.9447798542993,0,"Regular"
9661.61402562226,6.44836058634727,2,0.87775822257374,43.3917474390251,0,"Regular"
5748.66577370054,6.05210106903709,0,0.434369137057177,16.5112208735732,0,"Regular"
7820.05879516238,7.03409839743669,0,0.245426087124506,8.97860566008458,1,"Regular"
10876.941469591,8.78070464650165,1,0.716383282830692,54.8963576663895,1,"Regular"
6200.9114111121,2.67161619983144,0,0.846957067366659,11.0548228234556,0,"Regular"
13153.3378633476,14.7728393001775,1,0.480565938531749,21.7417252818307,0,"Regular"
8544.8296879602,6.26282100334582,1,0.622444279777007,51.6039912942278,1,"Regular"
9397.16344431236,9.43459437148724,1,0.629736128824994,64.7504639850972,1,"Regular"
8759.55227131214,12.6471000170495,2,0.437203384650352,24.7608052952381,1,"Regular"
8262.00146502804,10.440740696002,1,0.0830220991503199,37.6085279849228,0,"Regular"
8826.48421837589,8.17461962615858,0,0.335964286426115,36.0453836235346,0,"Regular"
9087.16541694686,10.4560993027887,0,0.310110074364513,26.7359737365898,1,"Regular"
10777.9969466414,5.69048601270048,0,1.18664562990525,14.2716360483006,0,"Regular"
5873.75157882455,11.8931248563749,0,0.570361688971916,22.1457391849147,1,"Regular"
3912.40025805197,2.87230201013202,0,0.837393480629548,25.7012272973538,0,"Regular"
4339.80206736722,2.82401294391897,0,0.699968325333257,18.61678241182,0,"Regular"
9044.11831139077,13.3653148066613,0,0.199701399799036,49.7471567438271,1,"Regular"
5779.3255422259,7.17196338257587,0,0.244039884207429,7.75195505404158,0,"Regular"
4857.17899347426,1.68416440725114,1,0.194277331314265,7.40704114123597,0,"Regular"
6303.96130863117,4.64414892551905,1,0.582131376665344,22.8452886556424,1,"Regular"
8428.52497429605,5.41946670236415,0,0.6927708334775,24.2639605056982,0,"Regular"
8012.69058631418,16.5678808654564,2,0.651207466086571,24.721074697536,2,"Regular"
6149.30952973906,4.69301391719764,1,0.717214641526055,26.4388191209816,0,"Regular"
7200.92472991101,7.02439900297626,1,0.080795304139154,22.3970166193891,2,"Regular"
8346.00791499501,5.11561609650699,1,0.365834694563561,37.36563276989,0,"Regular"
7043.64201235969,9.75391422403674,0,0.386604752424684,18.8208067318601,0,"Regular"
4661.42228052704,1.95345116890379,1,0.737583670701687,27.7925830699445,0,"Regular"
4657.49846550103,8.90769601178341,0,0.45874201322688,15.7183312546918,2,"Regular"
6888.18148337672,3.34224184282218,0,0.114268566668776,4.24869458758539,0,"Regular"
7045.31134834155,5.57521195873034,0,0.41088963815426,9.32552751537626,0,"Regular"
5020.33377194221,9.51107375072141,1,0.516529126092284,30.2606186477792,0,"Regular"
8850.64606513086,10.9530870045466,0,0.128308940164255,24.5783044936806,0,"Regular"
5962.37024421859,8.39844199018864,0,0.223499600694388,59.3296768707404,0,"Regular"
11953.7958125944,9.48553069504488,0,0.335925882454799,39.802924600568,1,"Regular"
5206.33741123418,7.16201177782188,0,0.201171896505572,26.3817458477213,1,"Regular"
7602.19364090289,5.77521833492388,0,0.365310131616459,8.69589369535852,0,"Regular"
8733.70530037155,7.224375353913,1,0.0222533720898701,15.4180867430133,0,"Regular"
7157.5627940026,7.41203952625993,0,0.323502646103782,28.542115976649,0,"Regular"
8290.84190481102,6.93448991127101,0,0.189391024786668,27.3717937896424,1,"Regular"
8533.24271578773,10.7286653895751,0,0.350216728554448,3.51257083634691,0,"Regular"
11926.9880604407,14.7192579882064,1,0.525470446340136,13.31866464494,1,"Regular"
5188.66866449649,5.03430670998493,0,0.205485906683294,10.5762596880135,1,"Regular"
11266.2697704066,6.8090456062027,1,0.39472337181158,31.757723844392,1,"Regular"
4683.61222178479,3.71533840437866,1,1.04500454524144,22.9260683409059,0,"Regular"
4946.15271855586,4.14104075260567,0,0.518670473304024,40.0486303914848,0,"Regular"
7634.69933142714,4.13706534573891,4,0.0785904922158851,8.21168656915537,0,"Regular"
15556.1728474112,12.2935359850165,1,0.173804703620055,25.4411712681701,2,"Regular"
11676.9619892887,3.48263150258615,1,0.440836300878808,16.014169407416,1,"Regular"
5937.91965859569,4.86517299199915,0,1.16006317398287,34.03167291932,0,"Regular"
10359.200054918,6.49136287327327,0,0.514011020444004,24.0045397144231,0,"Regular"
5602.02972622392,7.07706704349827,0,0.895835398191686,25.823397065743,0,"Regular"
6694.21185868298,2.79472276696149,0,0.824551708644763,26.5848008817192,0,"Regular"
7834.53289416207,3.40232357286869,1,0.186903830287959,9.2913262606564,0,"Regular"
10012.6797971955,4.13928204429864,2,0.363346986448002,41.9284507020937,0,"Regular"
8668.27971849504,6.74966044193609,1,0.133043233288676,49.0299186349466,1,"Regular"
4701.81320936047,12.1340368429583,1,1.01571819561171,23.5211239596988,0,"Regular"
6798.50994387437,6.70592586997069,0,0.715622484158953,26.7198602862395,0,"Regular"
6993.25732761103,2.37559875119294,0,0.264746046707174,4.07975956947304,1,"Regular"
11380.3494195961,10.7008530823911,1,0.214375757555359,42.2541221685297,0,"Regular"
12320.9081670589,8.98780786303946,1,0.570998145505321,28.1199021314443,0,"Regular"
8993.77675781724,2.50768253764657,0,0.491010795811497,33.2572629382472,0,"Regular"
6461.51851684175,10.5077474637305,1,0.15951091351663,22.7436124821855,1,"Regular"
8840.14107455591,8.79880333302488,0,0.147817319456467,21.8314785943381,1,"Regular"
5926.30463288522,8.35125602615882,0,0.175458825436369,33.1297298634954,0,"Regular"
8565.04976974117,11.4875723575421,0,0.321852140844419,32.0551050892472,1,"Regular"
9246.63721383679,8.46897848921968,1,0.823338729400545,44.3031317378358,0,"Regular"
5957.78606453024,7.22072380307669,0,0.992673986626337,64.186064883273,0,"Regular"
10074.8661848846,17.8444928080579,1,0.171867289868651,11.1579979475264,0,"Regular"
7869.29986142899,8.98847207800995,2,0.436550774892807,33.5592465712344,0,"Regular"
2730.79836463208,4.69271375099725,2,0.558902626407306,48.3012069299408,0,"Regular"
8129.05192036208,7.12376017045952,2,0.184116171721954,21.5623669656218,1,"Regular"
4102.37313990931,7.85156332938084,1,0.781964142976305,17.039658445136,1,"Regular"
10520.7150134351,6.62439510230938,1,0.640882263666033,11.0958319128266,0,"Regular"
10126.5715141851,8.19264305269932,2,0.353168690400305,79.3629865242923,1,"Regular"
9011.66582254561,2.65275177507306,0,0.57879736181795,56.9903285112323,0,"Regular"
7503.85740222633,2.88263852256257,0,0.516633421823782,5.6169418303428,0,"Regular"
8491.80825230493,6.87446461981109,1,0.835348241053249,16.5236603484799,0,"Regular"
4410.66513276317,16.6170304462291,0,0.423256914102012,18.2601069521531,3,"Regular"
6308.86316503177,4.19480574287388,0,0.274032106274431,15.7029541536252,0,"Regular"
7500.93588237798,4.33990513337863,0,0.511431148514227,18.2092282870246,1,"Regular"
5019.17736165054,13.380823561644,1,0.265655352185404,6.65320082676077,0,"Regular"
8470.15328367931,6.83734678150984,0,0.493125358630114,15.5859357519119,1,"Regular"
5953.00186760707,6.25419752202623,0,0.54439465847283,13.2131406882061,0,"Regular"
6117.26062286921,5.58679453960858,0,0.29977726674105,19.9988743658646,0,"Regular"
7360.77353480823,3.7284704920802,0,0.513756476439162,24.2991744235283,0,"Regular"
7824.57493072949,6.37588507254582,0,0.422062787711603,19.2971871867831,0,"Regular"
6321.98389063473,12.810528730827,1,0.282580032016153,49.0853158773423,0,"Regular"
7084.656160494,4.57989164832339,1,0.319052891786741,24.9076549022567,0,"Regular"
3994.65368653883,12.5564259617961,3,0.281648587974048,14.9089577169026,0,"Regular"
5716.53663947752,3.70436874227677,0,0.445139906125444,10.3953393556003,0,"Regular"
7213.65977550822,3.35152778681705,1,0.417832639530683,31.1797306938388,0,"Regular"
10727.8721184167,12.5408165973148,1,0.250702065995593,23.6951050623689,0,"Regular"
10392.9177540975,1.86176310927716,0,0.660366755465363,4.60745646187173,0,"Regular"
12301.3489991929,4.04251828714453,0,0.849281501552171,24.912347164094,1,"Regular"
9528.38440058798,9.35650175698178,3,0.410091645971301,39.1902742769603,1,"Regular"
10448.2044877065,12.5867717596606,0,0.825541015688633,15.3561992146617,2,"Regular"
5986.44203180856,6.46187775976906,0,0.579223810276072,68.3745322792183,1,"Regular"
6610.70782084293,7.86900952097824,2,0.891546914324618,17.6048306869267,0,"Regular"
7156.18404698977,5.32208634278009,1,0.274932535918143,13.2548062091006,0,"Regular"
6462.14688914288,5.80529362490845,1,0.550956427522283,55.9624018096064,0,"Regular"
10949.1926337206,12.6097340559853,3,0.780635464139875,19.4672364135493,1,"Regular"
7977.16720272972,6.76527274119955,0,0.65066977026264,38.368865172742,1,"Regular"
4721.34908582687,5.13064215310657,0,0.278166735303735,10.9373895241602,0,"Regular"
7526.87586313886,6.05974384964317,1,0.679827727841954,29.0487336610898,0,"Regular"
7864.49317852804,11.6038234040112,2,0.571148265167254,9.80883045135297,1,"Regular"
7903.25872833642,7.76600350065706,1,0.697611172507001,17.3673935200489,0,"Regular"
6520.18469918796,5.78390709333303,0,0.0744478658476105,9.95377242286492,0,"Regular"
6149.22972582991,12.7507097095108,1,0.491333021620245,34.1769142376588,1,"Regular"
7674.15151504509,6.0908782887764,0,0.890248604419276,29.9483257031956,0,"Regular"
10737.5128928182,10.6827949926195,1,0.23425278996764,19.4294077224962,1,"Regular"
8720.81664393232,6.04709905156192,1,0.485992166534753,25.9644398690342,0,"Regular"
10180.5679241827,7.733228758192,2,0.450003360165577,19.4730480499353,0,"Regular"
6154.80673382406,7.09481650374471,0,0.14357261349954,20.0727152102293,0,"Regular"
8754.52261337242,9.48070007121267,0,0.315462813121565,22.6043166916256,0,"Regular"
5867.5141245813,4.79029593524883,0,0.0270876622567228,22.1629815966295,1,"Regular"
6310.96576223616,5.23600470182766,0,0.47248033757081,24.5782185743755,0,"Regular"
11364.9772369642,1.31805190653556,0,0.149502435442475,10.0572639889636,0,"Regular"
8035.06025443413,3.61127713567626,1,0.30837683270178,19.6923522282956,1,"Regular"
6836.08736186306,16.6656486580962,3,0.469428840630949,72.8480023316287,2,"Regular"
8665.92506285359,6.54338796255488,1,0.199607551747199,58.0892095395579,0,"Regular"
8516.0012405469,9.3677851845984,1,0.424411178610227,23.8643311087073,1,"Regular"
7562.8720632459,7.71323723866223,1,0.807604542571106,41.1266722775921,0,"Regular"
5590.62742068111,5.20382301320504,0,0.466668413876049,20.7661503693729,0,"Regular"
13150.771314854,6.41404886198245,0,0.353616207056624,45.7980421374054,0,"Regular"
10093.4879985788,9.54055625977882,1,0.57935266836214,52.1031160608869,0,"Regular"
5810.2008045699,6.03546643962381,0,0.329415630938851,26.7413695868741,0,"Regular"
5793.98048575226,1.85423814101578,1,0.461692463776493,37.9409265465553,0,"Regular"
6886.07091976508,11.9086761698313,1,0.501923163284991,3.972713561803,1,"Regular"
7276.65861456816,5.96117344949238,0,0.383332830032924,18.9807857089563,0,"Regular"
9591.11380911085,6.80285097030872,0,0.287977534999641,17.6302300227085,0,"Regular"
9495.42827093493,6.32967223168386,0,0.355178560638223,45.7822167766431,0,"Regular"
7562.5967857825,7.65902478008834,1,0.687646670592232,36.198570047403,1,"Regular"
8383.62547270093,7.38013456114814,0,0.137691902339054,15.4664893193144,0,"Regular"
10331.0330390627,8.22133035089554,2,0.845010212678176,62.5725768404467,2,"Regular"
5922.64264050352,6.59481138065535,0,0.749567369523304,11.6831680571488,0,"Regular"
6046.67659224692,9.41816149267057,0,0.674769137389777,23.8937404342252,0,"Regular"
8683.60217341854,5.94379175507403,0,0.073943764360846,5.0488242035476,0,"Regular"
6962.63068326364,5.57211263563187,1,0.434188343837984,27.1956089909184,0,"Regular"
6111.79904503775,8.08482086252473,1,0.193420628568226,34.8003775418401,0,"Regular"
5995.17638863554,6.25690880469878,0,0.693261077517346,15.6339019676435,0,"Regular"
9540.20695170722,3.22774290047368,0,0.506805819875926,10.5324041483832,0,"Regular"
8548.14842227777,7.70857284014115,1,0.459620864812928,32.7366826662741,0,"Regular"
5002.30656956741,8.89820441369564,1,0.393361231676186,18.3204715573988,1,"Regular"
9445.72916478995,4.29604807271453,0,0.444518227053593,28.086864939205,0,"Regular"
8800.52653945799,10.5057110841697,2,0.375630134324713,34.8241441862994,1,"Regular"
5783.17846901622,4.50628678348023,1,0.502721651157304,2.68188205396057,0,"Regular"
6083.57781487008,8.70110486081943,1,0.488774316337157,30.9641244780282,1,"Regular"
6503.29663932784,9.42452137191352,2,0.0747174035939855,46.1476589157057,0,"Regular"
5473.29649328948,7.24017045406884,0,0.78235281099183,6.99183202733398,1,"Regular"
8781.73448013695,14.1865032810977,0,0.264000573410687,37.5381467680152,0,"Regular"
8619.98188096317,6.93621079320561,1,0.170519557762289,38.8644227329965,0,"Regular"
3639.28146616808,5.10955293906175,0,0.0636237398843921,34.2917457396589,0,"Regular"
6279.84974814155,7.79516219196323,1,0.412903057039625,38.7331691075332,1,"Regular"
10194.3082960378,6.86616422819469,1,0.455365296779592,14.2729808649663,0,"Regular"
7042.22734247237,3.77187910478099,0,0.404456619145969,3.49359360713955,0,"Regular"
7502.76556199063,6.12764353723996,1,0.295660778803138,28.2473528802118,1,"Regular"
8834.76136710472,9.02077924511657,0,0.382545419968355,22.7123583678853,1,"Regular"
7875.50211666475,5.90846441590186,0,0.389922023897229,47.2870225206852,0,"Regular"
7718.95866011292,6.72485167624273,0,0.232271815155676,16.6517196097098,0,"Regular"
9064.61605071464,8.2398224383812,1,0.397780082612179,20.8032666464874,1,"Regular"
6192.15607963106,5.72022096036742,1,0.229314700681229,48.278791439209,1,"Regular"
7098.62415208806,15.5266254374834,0,0.05383330704424,26.1541576968704,0,"Regular"
7738.87507291444,14.6687516346376,1,0.571277210559728,26.3038177602475,1,"Regular"
7828.48594412911,6.47500960625189,0,0.56678524495919,29.8331935985234,0,"Regular"
4779.38054260285,8.26834498762626,0,0.347816612172932,7.98164921073602,0,"Regular"
9149.53186252244,5.55361288833744,0,0.534162206714361,7.00577306340732,0,"Regular"
10274.9314444653,4.79553652141556,1,0.749999926493159,20.3271468271144,1,"Regular"
5453.55089188564,9.20488513384049,0,0.611018605709612,21.605372723301,0,"Regular"
7567.56966886828,5.22074108029334,1,0.475007050018312,18.3642657222546,1,"Regular"
7587.95618751661,7.63158915532213,0,0.219430537292432,34.9370172915586,0,"Regular"
4595.63752649843,8.39206224178313,0,0.314791839702751,30.2158333084678,0,"Regular"
7879.25436794438,7.44610385422526,0,0.702623355383373,14.748539152441,0,"Regular"
8928.94206210347,3.08955244066064,0,0.301768582087487,29.3322570291519,0,"Regular"
14424.1390343551,3.13995308867612,0,0.797864308424646,14.256095418628,0,"Regular"
10058.8866405368,11.2393263679673,0,0.585796196016099,34.4690845440613,0,"Regular"
8267.00439171472,6.81622613953976,1,0.91402549361224,27.0163388167444,0,"Regular"
7580.56983938286,5.29545720655334,2,0.780496239122753,86.0331039185461,0,"Regular"
8062.8412828967,8.02922358237922,0,0.241855976279559,13.5888254577993,0,"Regular"
6340.42427766224,5.33738696459804,0,0.45734375190429,9.46061082930902,0,"Regular"
11448.3859024433,13.1255808435525,1,0.575123914288388,48.0883028479618,1,"Regular"
6397.2305357949,7.75247919936348,1,0.389685182360186,17.1746907720661,0,"Regular"
5801.53249722975,9.19413545252958,0,0.683047749329895,12.4764765895939,0,"Regular"
10217.5648317896,6.62049843548431,0,0.448558555080264,36.7212189395964,0,"Regular"
8776.64537383494,8.42293819538172,0,0.620892172242071,49.2394055507929,1,"Regular"
8893.35853527885,8.84027424719635,1,0.567969584753866,53.0268857950694,0,"Regular"
7036.75248293862,8.2836840245726,0,0.695244609350221,15.8755007144117,0,"Regular"
5959.84390431361,12.1993246626033,1,0.329805560540667,31.0667750066396,0,"Regular"
7574.39737715761,1.54227059938236,1,0.219013464089987,8.12893125078226,0,"Regular"
6812.82529509738,7.43409340202864,2,0.76496194831881,32.1703384483454,0,"Regular"
4633.57141908459,9.08504357074125,0,0.117333044226972,12.5247290881776,0,"Regular"
9529.19251108445,3.65450075877272,0,0.389360233148626,24.7236532601832,0,"Regular"
6829.75499704422,5.30700460007234,0,0.520055305847977,26.4377696573693,1,"Regular"
7823.37700477544,2.35678763648738,0,0.680303957642719,21.755603343987,0,"Regular"
9253.1261155053,8.07112668698571,0,0.457496819637976,30.3495330681682,0,"Regular"
7497.44985262913,5.99044668442858,1,0.751075441703513,28.4365785752561,1,"Regular"
7009.48683348144,7.44979772071358,0,0.465353213517926,12.4515138899864,2,"Regular"
4773.33750841148,9.38676625726364,1,0.447203433269841,34.8574030039425,0,"Regular"
7570.25081642201,7.77541900666711,1,0.299375677112469,20.0148042961271,0,"Regular"
9045.35941871173,4.89577354536856,1,0.749209003943802,10.7051211243884,1,"Regular"
9641.00668708663,5.1171276879487,2,1.00576154795922,31.7793720819555,0,"Regular"
8201.80052780036,8.04283183281327,0,0.289577932193886,20.3198940487259,0,"Regular"
9453.69840537874,11.3158960633439,2,0.502313574088504,18.6086308625681,0,"Regular"
7051.76435234762,11.4786599783273,1,0.284195122280034,23.854751251886,1,"Regular"
11767.4147669335,7.8421341732817,0,0.458235265056364,50.932283376045,1,"Regular"
5087.18330663659,5.28059779913893,0,0.253401113708742,13.4309709220849,0,"Regular"
7069.74748739545,10.6781033239427,0,0.48918456217031,5.2268756856231,0,"Regular"
7843.96722061415,4.20029405354746,1,0.60271929500845,8.92205605277383,0,"Regular"
11913.7655963459,6.6553616843324,2,0.866336432097355,101.081154069029,0,"Regular"
10168.9169309378,6.42743098330964,2,0.595833933898613,38.77282330259,0,"Regular"
6234.25580624473,6.06818236922991,0,0.377028131220478,12.7022555584888,0,"Regular"
3513.25693593443,6.70345695044976,1,0.472155412562926,7.76059534230599,0,"Regular"
9074.58263381776,9.5761780845244,5,1.17509951665741,28.2251104892063,1,"Regular"
10817.1024160042,15.8310461712873,3,0.838794991675956,28.357064645738,2,"Regular"
12754.9566288577,11.4673671229751,2,1.08204710396972,14.3641980055755,0,"Regular"
8783.02847753209,11.6173382360706,2,0.415092564256798,32.9569540136722,1,"Regular"
8326.95432837467,9.2185091764829,0,0.386824089369137,21.7406736952754,0,"Regular"
4446.37017565961,4.65467277218424,1,0.5437567188182,29.7165312884829,0,"Regular"
8045.52439021245,6.96551591344446,2,0.39819276754918,21.5665531429765,0,"Suspeito"
8398.54197604581,16.0651603057691,3,0.965327589422016,57.2679712605134,2,"Suspeito"
8767.30958176642,12.8505867887751,0,0.519484280180911,27.1722488215534,0,"Suspeito"
11913.082585528,7.96883781634885,2,1.03915942421215,27.4940125987905,0,"Suspeito"
10466.9029637531,13.8941447236532,2,1.1412628301066,42.2915407618983,0,"Suspeito"
10784.3958150608,9.75760668637681,2,0.674179041929081,38.996923288845,3,"Suspeito"
11681.0750255815,13.7443880492298,1,1.07343725052011,23.9840050048065,2,"Suspeito"
15690.7128160083,10.6321930755606,3,0.842812714651906,23.1052295474227,1,"Suspeito"
13715.4392133948,14.2590873263862,3,1.32966866111457,40.5800497052391,2,"Suspeito"
11334.1440497155,14.3605065590659,1,1.4631605383855,37.3747747507185,0,"Suspeito"
